[ INFO] [1546589495.948089465]:  BtNode : Special Move 74. CheckPlan
[ INFO] [1546589495.967475866]: **** CPlan 147 : x=5.550. y=2.850. rz=0.000. rw=1.000. dd=0.050. pd=3.935. ddt=4.302 Angle=0.241  *******
[ INFO] [1546589495.967552693]: **** CPlan 148 : x=5.600. y=2.800. rz=0.000. rw=1.000. dd=0.071. pd=3.972. ddt=4.372 Angle=0.226  *******
[ INFO] [1546589495.967628159]: **** CPlan 149 : x=5.650. y=2.800. rz=0.000. rw=1.000. dd=0.050. pd=4.021. ddt=4.422 Angle=0.223  *******
[ INFO] [1546589495.967708093]: **** CPlan 150 : x=5.700. y=2.800. rz=0.000. rw=1.000. dd=0.050. pd=4.070. ddt=4.472 Angle=0.221  *******
[ INFO] [1546589495.967778772]: **** CPlan 151 : x=5.750. y=2.800. rz=0.000. rw=1.000. dd=0.050. pd=4.118. ddt=4.522 Angle=0.218  *******
[ INFO] [1546589495.967831195]: **** CPlan 152 : x=5.800. y=2.800. rz=0.000. rw=1.000. dd=0.050. pd=4.167. ddt=4.572 Angle=0.215  *******
[ INFO] [1546589495.967877404]: **** CPlan 153 : x=5.850. y=2.800. rz=0.000. rw=1.000. dd=0.050. pd=4.216. ddt=4.622 Angle=0.213  *******
[ INFO] [1546589495.967919889]: **** CPlan 154 : x=5.900. y=2.800. rz=0.000. rw=1.000. dd=0.050. pd=4.265. ddt=4.672 Angle=0.210  *******
[ INFO] [1546589495.967961575]: **** CPlan 155 : x=5.950. y=2.750. rz=0.000. rw=1.000. dd=0.071. pd=4.304. ddt=4.743 Angle=0.197  *******
[ INFO] [1546589495.968003243]: **** CPlan 156 : x=6.000. y=2.750. rz=0.000. rw=1.000. dd=0.050. pd=4.353. ddt=4.793 Angle=0.194  *******
[ INFO] [1546589495.968045484]: **** CPlan 157 : x=6.050. y=2.750. rz=0.000. rw=1.000. dd=0.050. pd=4.402. ddt=4.843 Angle=0.192  *******
[ INFO] [1546589495.968091511]: **** CPlan 158 : x=6.100. y=2.750. rz=0.000. rw=1.000. dd=0.050. pd=4.451. ddt=4.893 Angle=0.190  *******
[ INFO] [1546589495.968133386]: **** CPlan 159 : x=6.150. y=2.750. rz=0.000. rw=1.000. dd=0.050. pd=4.500. ddt=4.943 Angle=0.188  *******
