0.476000,23.836137
0.477000,23.838536
0.478000,23.840934
0.479000,23.843330
0.480000,23.845724
0.481000,23.848117
0.482000,23.850508
0.483000,23.852898
0.484000,23.855286
0.485000,23.857673
0.486000,23.860057
0.487000,23.862440
0.488000,23.864822
0.489000,23.867201
0.490000,23.869579
0.491000,23.871955
0.492000,23.874329
0.493000,23.876701
0.494000,23.879071
0.495000,23.881439
0.496000,23.883805
0.497000,23.886170
0.498000,23.888532
0.499000,23.890892
0.500000,23.893250
0.501000,23.895606
0.502000,23.897960
0.503000,23.900311
0.504000,23.902661
0.505000,23.905008
0.506000,23.907353
0.507000,23.909696
0.508000,23.912036
0.509000,23.914374
0.510000,23.916710
0.511000,23.919043
0.512000,23.921374
0.513000,23.923703
0.514000,23.926029
0.515000,23.928353
0.516000,23.930674
0.517000,23.932992
0.518000,23.935308
0.519000,23.937622
0.520000,23.939933
0.521000,23.942241
0.522000,23.944547
0.523000,23.946850
0.524000,23.949151
0.525000,23.951449
0.526000,23.953744
0.527000,23.956036
0.528000,23.958326
0.529000,23.960613
0.530000,23.962897
0.531000,23.965179
0.532000,23.967457
0.533000,23.969733
0.534000,23.972006
0.535000,23.974276
0.536000,23.976543
0.537000,23.978808
0.538000,23.981069
0.539000,23.983327
0.540000,23.985583
0.541000,23.987836
0.542000,23.990086
0.543000,23.992332
0.544000,23.994576
0.545000,23.996817
0.546000,23.999055
0.547000,24.001289
0.548000,24.003521
0.549000,24.005750
0.550000,24.007976
0.551000,24.010198
0.552000,24.012418
0.553000,24.014635
0.554000,24.016848
0.555000,24.019059
0.556000,24.021266
0.557000,24.023470
0.558000,24.025671
0.559000,24.027869
0.560000,24.030064
0.561000,24.032256
0.562000,24.034445
0.563000,24.036631
0.564000,24.038813
0.565000,24.040993
0.566000,24.043169
0.567000,24.045342
0.568000,24.047512
0.569000,24.049679
0.570000,24.051843
0.571000,24.054004
0.572000,24.056161
0.573000,24.058316
0.574000,24.060467
0.575000,24.062615
0.576000,24.064761
0.577000,24.066903
0.578000,24.069042
0.579000,24.071178
0.580000,24.073310
0.581000,24.075440
0.582000,24.077567
0.583000,24.079690
0.584000,24.081811
0.585000,24.083928
0.586000,24.086043
0.587000,24.088154
0.588000,24.090263
0.589000,24.092368
0.590000,24.094470
0.591000,24.096570
0.592000,24.098666
0.593000,24.100760
0.594000,24.102850
0.595000,24.104938
0.596000,24.107022
0.597000,24.109104
0.598000,24.111183
0.599000,24.113259
0.600000,24.115332
0.601000,24.117402
0.602000,24.119470
0.603000,24.121535
0.604000,24.123596
0.605000,24.125655
0.606000,24.127712
0.607000,24.129765
0.608000,24.131816
0.609000,24.133864
0.610000,24.135910
0.611000,24.137953
0.612000,24.139993
0.613000,24.142031
0.614000,24.144066
0.615000,24.146098
0.616000,24.148128
0.617000,24.150155
0.618000,24.152180
0.619000,24.154203
0.620000,24.156223
0.621000,24.158240
0.622000,24.160255
0.623000,24.162268
0.624000,24.164279
0.625000,24.166287
0.626000,24.168293
0.627000,24.170297
0.628000,24.172298
0.629000,24.174297
0.630000,24.176294
0.631000,24.178289
0.632000,24.180282
0.633000,24.182273
0.634000,24.184262
0.635000,24.186249
0.636000,24.188234
0.637000,24.190216
0.638000,24.192197
0.639000,24.194177
0.640000,24.196154
0.641000,24.198129
0.642000,24.200103
0.643000,24.202075
0.644000,24.204045
0.645000,24.206014
0.646000,24.207981
0.647000,24.209946
0.648000,24.211910
0.649000,24.213872
0.650000,24.215833
0.651000,24.217793
0.652000,24.219751
0.653000,24.221707
0.654000,24.223663
0.655000,24.225617
0.656000,24.227569
0.657000,24.229521
0.658000,24.231471
0.659000,24.233421
0.660000,24.235369
0.661000,24.237316
0.662000,24.239262
0.663000,24.241207
0.664000,24.243152
0.665000,24.245095
0.666000,24.247038
0.667000,24.248979
0.668000,24.250920
0.669000,24.252861
0.670000,24.254800
0.671000,24.256739
0.672000,24.258678
0.673000,24.260616
0.674000,24.262553
0.675000,24.264490
0.676000,24.266427
0.677000,24.268363
0.678000,24.270299
0.679000,24.272234
0.680000,24.274169
0.681000,24.276105
0.682000,24.278040
0.683000,24.279975
0.684000,24.281909
0.685000,24.283844
0.686000,24.285779
0.687000,24.287714
0.688000,24.289649
0.689000,24.291584
0.690000,24.293520
0.691000,24.295456
0.692000,24.297392
0.693000,24.299328
0.694000,24.301265
0.695000,24.303202
0.696000,24.305139
0.697000,24.307078
0.698000,24.309016
0.699000,24.310956
0.700000,24.312896
0.701000,24.314837
0.702000,24.316778
0.703000,24.318720
0.704000,24.320664
0.705000,24.322608
0.706000,24.324552
0.707000,24.326498
0.708000,24.328445
0.709000,24.330393
0.710000,24.332342
0.711000,24.334293
0.712000,24.336244
0.713000,24.338197
0.714000,24.340151
0.715000,24.342106
0.716000,24.344062
0.717000,24.346020
0.718000,24.347980
0.719000,24.349941
0.720000,24.351903
0.721000,24.353867
0.722000,24.355832
0.723000,24.357800
0.724000,24.359769
0.725000,24.361739
0.726000,24.363711
0.727000,24.365686
0.728000,24.367662
0.729000,24.369639
